run_id,scenario_id,variant_id,scheduler_name,seed,metric,dimension,value,unit
ablation-device_slowdown-edgeweaver_no_online_update-seed-1,device_slowdown,edgeweaver_no_online_update,edgeweaver_no_online_update,1,device_utilization,edge-server,0.0,ratio
ablation-device_slowdown-edgeweaver_no_online_update-seed-1,device_slowdown,edgeweaver_no_online_update,edgeweaver_no_online_update,1,device_utilization,gateway,0.0,ratio
ablation-device_slowdown-edgeweaver_no_online_update-seed-1,device_slowdown,edgeweaver_no_online_update,edgeweaver_no_online_update,1,device_utilization,mobile,0.0029520743999983095,ratio
ablation-device_slowdown-edgeweaver_no_online_update-seed-2,device_slowdown,edgeweaver_no_online_update,edgeweaver_no_online_update,2,device_utilization,edge-server,0.0,ratio
ablation-device_slowdown-edgeweaver_no_online_update-seed-2,device_slowdown,edgeweaver_no_online_update,edgeweaver_no_online_update,2,device_utilization,gateway,0.0,ratio
ablation-device_slowdown-edgeweaver_no_online_update-seed-2,device_slowdown,edgeweaver_no_online_update,edgeweaver_no_online_update,2,device_utilization,mobile,0.003228831374998299,ratio
ablation-device_slowdown-edgeweaver_no_online_update-seed-3,device_slowdown,edgeweaver_no_online_update,edgeweaver_no_online_update,3,device_utilization,edge-server,0.0,ratio
ablation-device_slowdown-edgeweaver_no_online_update-seed-3,device_slowdown,edgeweaver_no_online_update,edgeweaver_no_online_update,3,device_utilization,gateway,0.0,ratio
ablation-device_slowdown-edgeweaver_no_online_update-seed-3,device_slowdown,edgeweaver_no_online_update,edgeweaver_no_online_update,3,device_utilization,mobile,0.0028905728499985343,ratio
ablation-device_slowdown-edgeweaver_no_online_update-seed-4,device_slowdown,edgeweaver_no_online_update,edgeweaver_no_online_update,4,device_utilization,edge-server,0.0,ratio
ablation-device_slowdown-edgeweaver_no_online_update-seed-4,device_slowdown,edgeweaver_no_online_update,edgeweaver_no_online_update,4,device_utilization,gateway,0.0,ratio
ablation-device_slowdown-edgeweaver_no_online_update-seed-4,device_slowdown,edgeweaver_no_online_update,edgeweaver_no_online_update,4,device_utilization,mobile,0.0029213236249983313,ratio
ablation-device_slowdown-edgeweaver_no_online_update-seed-5,device_slowdown,edgeweaver_no_online_update,edgeweaver_no_online_update,5,device_utilization,edge-server,0.0,ratio
ablation-device_slowdown-edgeweaver_no_online_update-seed-5,device_slowdown,edgeweaver_no_online_update,edgeweaver_no_online_update,5,device_utilization,gateway,0.0,ratio
ablation-device_slowdown-edgeweaver_no_online_update-seed-5,device_slowdown,edgeweaver_no_online_update,edgeweaver_no_online_update,5,device_utilization,mobile,0.0030443267249984276,ratio
core-device_slowdown-fastest_device-seed-1,device_slowdown,fastest_device,fastest_device,1,device_utilization,edge-server,0.0012324910619990988,ratio
core-device_slowdown-fastest_device-seed-1,device_slowdown,fastest_device,fastest_device,1,device_utilization,gateway,0.0,ratio
core-device_slowdown-fastest_device-seed-1,device_slowdown,fastest_device,fastest_device,1,device_utilization,mobile,0.0,ratio
core-device_slowdown-fastest_device-seed-2,device_slowdown,fastest_device,fastest_device,2,device_utilization,edge-server,0.0012915325499992833,ratio
core-device_slowdown-fastest_device-seed-2,device_slowdown,fastest_device,fastest_device,2,device_utilization,gateway,0.0,ratio
core-device_slowdown-fastest_device-seed-2,device_slowdown,fastest_device,fastest_device,2,device_utilization,mobile,0.0,ratio
core-device_slowdown-fastest_device-seed-3,device_slowdown,fastest_device,fastest_device,3,device_utilization,edge-server,0.001062746783999137,ratio
core-device_slowdown-fastest_device-seed-3,device_slowdown,fastest_device,fastest_device,3,device_utilization,gateway,0.0,ratio
core-device_slowdown-fastest_device-seed-3,device_slowdown,fastest_device,fastest_device,3,device_utilization,mobile,0.0,ratio
core-device_slowdown-fastest_device-seed-4,device_slowdown,fastest_device,fastest_device,4,device_utilization,edge-server,0.0012029703179996431,ratio
core-device_slowdown-fastest_device-seed-4,device_slowdown,fastest_device,fastest_device,4,device_utilization,gateway,0.0,ratio
core-device_slowdown-fastest_device-seed-4,device_slowdown,fastest_device,fastest_device,4,device_utilization,mobile,0.0,ratio
core-device_slowdown-fastest_device-seed-5,device_slowdown,fastest_device,fastest_device,5,device_utilization,edge-server,0.0011882099459993697,ratio
core-device_slowdown-fastest_device-seed-5,device_slowdown,fastest_device,fastest_device,5,device_utilization,gateway,0.0,ratio
core-device_slowdown-fastest_device-seed-5,device_slowdown,fastest_device,fastest_device,5,device_utilization,mobile,0.0,ratio
core-device_slowdown-min_completion-seed-1,device_slowdown,min_completion,min_completion,1,device_utilization,edge-server,0.0,ratio
core-device_slowdown-min_completion-seed-1,device_slowdown,min_completion,min_completion,1,device_utilization,gateway,0.0,ratio
core-device_slowdown-min_completion-seed-1,device_slowdown,min_completion,min_completion,1,device_utilization,mobile,0.0029520743999983095,ratio
